Postcode,Suburb
5204,NORMANVILLE
5006,NORTH ADELAIDE
5006,NORTH ADELAIDE MELBOURNE ST
5556,NORTH BEACH
5417,NORTH BOOBOROWIE
5048,NORTH BRIGHTON
5223,NORTH CAPE
5018,NORTH HAVEN
5431,NORTH HILLS
5732,NORTH MOOLOOLOO
5558,NORTH MOONTA
5037,NORTH PLYMPTON
5607,NORTH SHIELDS
5320,NORTH WEST BEND
5558,NORTH YELTA
5253,NORTHERN HEIGHTS
5085,NORTHFIELD
5085,NORTHGATE
5136,NORTON SUMMIT
5067,NORWOOD
5067,NORWOOD SOUTH
5357,NOTTS WELL
5040,NOVAR GARDENS
5690,NULLARBOR
5680,NUNJIKOMPITA
5355,NURIOOTPA
5523,NUROM
5256,NURRAGI
0872,NYAPARI
5690,OAK VALLEY
5243,OAKBANK
5086,OAKDEN
5713,OAKDEN HILLS
5046,OAKLANDS PARK
5417,OAKVALE STATION
5291,OB FLAT
5440,OLARY
5341,OLD CALPERUM
5417,OLD KOOMOOLOO
5168,OLD NOARLUNGA
5161,OLD REYNELLA
5238,OLD TEAL FLAT
5725,OLYMPIC DAM
5114,ONE TREE HILL
5163,ONKAPARINGA HEIGHTS
5163,ONKAPARINGA HILLS
5422,OODLA WIRRA
5734,OODNADATTA
5730,ORATUNGA STATION
5431,ORROROO
5017,OSBORNE
5013,OTTOWAY
5440,OULNINA
5440,OULNINA PARK
5440,OUTALPA
5018,OUTER HARBOR
5330,OVERLAND CORNER
5082,OVINGHAM
5460,OWEN
5271,PADTHAWAY
5245,PAECHTOWN
5172,PAGES FLAT
5357,PAISLEY
5670,PALKAGEE
5254,PALLAMANA
5237,PALMER
5733,PANDIE PANDIE
5715,PANDURRA
5652,PANEY
5641,PANITYA
5041,PANORAMA
5096,PARA HILLS
5096,PARA HILLS WEST
5093,PARA VISTA
5730,PARACHILNA
5132,PARACOMBE
5075,PARADISE
5106,PARAFIELD
5107,PARAFIELD GARDENS
5720,PARAKYLIA
5108,PARALOWIE
5558,PARAMATTA
5422,PARATOO
5203,PARAWA
5417,PARCOOLA
5501,PARHAM
5303,PARILLA
5340,PARINGA
5201,PARIS CREEK
5043,PARK HOLME
5063,PARKSIDE
5422,PARNAROO
5220,PARNDANA
5301,PARRAKIE
5575,PARSONS BEACH
5311,PARUNA
5042,PASADENA
5552,PASKEVILLE
5333,PATA
5070,PAYNEHAM
5070,PAYNEHAM SOUTH
5301,PEAKE
5607,PEARLAH
5304,PEEBINGA
5374,PEEP HILL
5431,PEKINA
5222,PELICAN LAGOON
5291,PELICAN POINT
5238,PELLARING FLAT
5121,PENFIELD
5121,PENFIELD GARDENS
5222,PENNESHAW
5013,PENNINGTON
5277,PENOLA
5690,PENONG
5353,PENRICE
5453,PENWORTHAM
5680,PERLUBIE
5713,PERNATTY
5308,PERPONDA
5422,PETERBOROUGH
5016,PETERHEAD
5571,PETERSVILLE
5267,PETHERICK
5680,PETINA
5252,PETWOOD
5351,PEWSEY VALE
5151,PICCADILLY
5680,PIEDNIPPIE
5340,PIKE RIVER
5720,PIMBA
5661,PIMBAACLA
5732,PINDA SPRINGS
5419,PINE CREEK
5440,PINE CREEK STATION
5269,PINE HILL
5571,PINE POINT
5417,PINE VALLEY STATION
5460,PINERY
5680,PINJARRA STATION
5641,PINKAWILLINIE
5400,PINKERTON PLAINS
5275,PINKS BEACH
5304,PINNAROO
0872,PIPALYATJARA
5540,PIRIE EAST
5277,PLEASANT PARK
5440,PLUMBAGO
5038,PLYMPTON
5038,PLYMPTON PARK
5607,POINT BOSTON
5601,POINT LOWLY
5601,POINT LOWLY NORTH
5259,POINT MCLEAY
5374,POINT PASS
5573,POINT PEARCE
5577,POINT SOUTTAR
5256,POINT STURT
5575,POINT TURTON
5670,POLDA
5453,POLISH HILL RIVER
5259,POLTALLOCH
5238,POMPOOTA
5238,PONDE
5655,POOCHERA
5268,POOGINAGORIC
5330,POOGINOOK
5607,POONINDIE
5095,POORAKA
5222,PORKY FLAT
5015,PORT ADELAIDE
5552,PORT ARTHUR
5700,PORT AUGUSTA
5701,PORT AUGUSTA
5700,PORT AUGUSTA NORTH
5700,PORT AUGUSTA WEST
5601,PORT BONYTHON
5522,PORT BROUGHTON
5540,PORT DAVIS
5212,PORT ELLIOT
5501,PORT GAWLER
5495,PORT GERMEIN
5602,PORT GIBBON
5558,PORT HUGHES
5580,PORT JULIA
5671,PORT KENNY
5606,PORT LINCOLN
5607,PORT LINCOLN
5606,PORT LINCOLN SOUTH
5291,PORT MACDONNELL
5238,PORT MANNUM
5576,PORT MOOROWIE
5604,PORT NEILL
5167,PORT NOARLUNGA
5167,PORT NOARLUNGA SOUTH
5700,PORT PATERSON
5540,PORT PIRIE
5540,PORT PIRIE SOUTH
5540,PORT PIRIE WEST
5575,PORT RICKABY
5573,PORT VICTORIA
5581,PORT VINCENT
5550,PORT WAKEFIELD
5173,PORT WILLUNGA
5416,PORTER LAGOON
5434,PRELINNA
5570,PRICE
5550,PROOF RANGE
5082,PROSPECT
5082,PROSPECT EAST
5201,PROSPECT HILL
5440,PUALCO RANGE
0872,PUKATJA
5680,PUNTABIE
5238,PUNTHARI
5353,PUNYELROO
5680,PUREBA
5238,PURNONG
5720,PURPLE DOWNS
5730,PUTTAPA
5333,PYAP
5333,PYAP WEST
5652,PYGERY
5322,QUALCO
5014,QUEENSTOWN
5440,QUINYAMBIE
5417,QUONDONG
5433,QUORN
5291,RACECOURSE BAY
5322,RAMCO
5322,RAMCO HEIGHTS
5575,RAMSAY
5204,RAPID BAY
5255,RED CREEK
5502,REDBANKS
5521,REDHILL
5097,REDWOOD PARK
5275,REEDY CREEK
5502,REEVES PLAINS
5010,REGENCY PARK
5942,REGENCY PARK
5118,REID
5280,RENDELSHAM
5341,RENMARK
5341,RENMARK NORTH
5341,RENMARK SOUTH
5341,RENMARK WEST
5008,RENOWN PARK
5161,REYNELLA
5161,REYNELLA EAST
5412,RHYNIE
5033,RICHMOND
5097,RIDGEHAVEN
5008,RIDLEYTON
5540,RISDON PARK
5540,RISDON PARK SOUTH
5253,RIVERGLADES
5253,RIVERGLEN
5120,RIVERLEA PARK
5412,RIVERTON
5276,ROBE
5381,ROBERTSTOWN
5464,ROCHESTER
5254,ROCKLEIGH
5280,ROCKY CAMP
5254,ROCKY GULLY
5381,ROCKY PLAIN
5238,ROCKY POINT
5571,ROGUES POINT
5067,ROSE PARK
5350,ROSEDALE
5275,ROSETOWN
5013,ROSEWATER
5013,ROSEWATER EAST
5371,ROSEWORTHY
5072,ROSSLYN PARK
5073,ROSTREVOR
5352,ROWLAND FLAT
5725,ROXBY DOWNS
5725,ROXBY DOWNS STATION
5014,ROYAL PARK
5070,ROYSTON PARK
5642,RUDALL
5000,RUNDLE MALL
5413,SADDLEWORTH
5461,SAINTS
5255,SALEM
5108,SALISBURY
5108,SALISBURY DOWNS
5109,SALISBURY EAST
5109,SALISBURY EAST NORTHBRI AVE
5109,SALISBURY HEIGHTS
5108,SALISBURY NORTH
5108,SALISBURY NORTH WHITES ROAD
5109,SALISBURY PARK
5109,SALISBURY PLAIN
5106,SALISBURY SOUTH
5106,SALISBURY SOUTH DC
5264,SALT CREEK
5401,SALTER SPRINGS
5433,SALTIA
5114,SAMPSON FLAT
5309,SANDALWOOD
5255,SANDERGROVE
5237,SANDERSTON
5571,SANDILANDS
5356,SANDLETON
5350,SANDY CREEK
5275,SANDY GROVE
5222,SAPPHIRETOWN
5680,SCEALE BAY
5311,SCHELL WELL
5153,SCOTT CREEK
5049,SEACLIFF
5049,SEACLIFF PARK
5047,SEACOMBE GARDENS
5047,SEACOMBE HEIGHTS
5169,SEAFORD
5169,SEAFORD HEIGHTS
5169,SEAFORD MEADOWS
5169,SEAFORD RISE
5223,SEAL BAY
5023,SEATON
5049,SEAVIEW DOWNS
5280,SEBASTOPOL
5204,SECOND VALLEY
5611,SECRET ROCKS
5353,SEDAN
5223,SEDDON
5083,SEFTON PARK
5174,SELLICKS BEACH
5174,SELLICKS HILL
5019,SEMAPHORE
5019,SEMAPHORE PARK
5019,SEMAPHORE SOUTH
5268,SENIOR
5355,SEPPELTSFIELD
5453,SEVENHILL
5434,SHAGGY RIDGE
5267,SHAUGH
5371,SHEA-OAK LOG
5581,SHEAOAK FLAT
5158,SHEIDOW PARK
5607,SHERINGA
5301,SHERLOCK
5267,SHERWOOD
5279,SHORT
5717,SIAM
5204,SILVERTON
5734,SIMPSON DESERT
5072,SKYE
5607,SLEAFORD
5114,SMITHFIELD
5114,SMITHFIELD PLAINS
5680,SMOKY BAY
5520,SNOWTOWN
5641,SOLOMON
5540,SOLOMONTOWN
5044,SOMERTON PARK
5048,SOUTH BRIGHTON
5713,SOUTH GAP
5550,SOUTH HUMMOCKS
5573,SOUTH KILKERRAN
5038,SOUTH PLYMPTON
5280,SOUTHEND
5031,SOUTHWARK
5454,SPALDING
5345,SPECTACLE LAKE
5271,SPENCE
5453,SPRING FARM
5453,SPRING GULLY
5062,SPRINGFIELD
5235,SPRINGTON
5291,SQUARE MILE
5097,ST AGNES
5011,ST CLAIR
5064,ST GEORGES
5252,ST IVES
5373,ST JOHNS
5110,ST KILDA
5356,ST KITTS
5042,ST MARYS
5068,ST MORRIS
5069,ST PETERS
5415,STANLEY
5453,STANLEY FLAT
5582,STANSBURY
5000,STATION ARCADE
5413,STEELTON
5356,STEINFELD
5433,STEPHENSTON
5069,STEPNEY
5271,STEWART RANGE
5152,STIRLING
5710,STIRLING NORTH
5410,STOCKPORT
5355,STOCKWELL
5460,STOCKYARD CREEK
5330,STOCKYARD PLAIN
5223,STOKES BAY
5480,STONE HUT
5352,STONE WELL
5066,STONYFELL
5461,STOW
5255,STRATHALBYN
5680,STREAKY BAY
5271,STRUAN
5731,STRZELECKI DESERT
5320,STUART
5720,STUARTS CREEK
5047,STURT
5417,STURT VALE
5583,SULTANA POINT
5141,SUMMERTOWN
5322,SUNLANDS
5422,SUNNYBRAE
5353,SUNNYDALE
5253,SUNNYSIDE
5552,SUNNYVALE
5126,SURREY DOWNS
5374,SUTHERLANDS
5291,SUTTONTOWN
5354,SWAN REACH
5253,SWANPORT
5270,SWEDE FLAT
5259,TAILEM BEND
5260,TAILEM BEND
5311,TALDRA
5670,TALIA
5280,TANTANOOLA
5352,TANUNDA
5017,TAPEROO
5311,TAPLAN
5275,TARATAP
5701,TARCOOLA
5431,TARCOWIE
5411,TARLEE
5413,TARNMA
5277,TARPEENA
5171,TATACHILLA
5235,TAUNTON
5330,TAYLORVILLE
5330,TAYLORVILLE STATION
5091,TEA TREE GULLY
5238,TEAL FLAT
5540,TELOWIE
5371,TEMPLERS
5022,TENNYSON
5440,TEPCO STATION
5254,TEPKO
5072,TERINGIE
5421,TEROWIE
5271,THE GAP
5577,THE PINES
5172,THE RANGE
5031,THEBARTON
5690,THEVENARD
5554,THOMAS PLAIN
5501,THOMPSON BEACH
5082,THORNGATE
5280,THORNLEA
5432,THREE CREEKS
5552,THRINGTON
5717,THURLGA
5607,TIATUKIA
5555,TICKERA
5571,TIDDY WIDDY BEACH
0872,TIEYON
5440,TIKALINA
5275,TILLEY SWAMP
5266,TINTINARA
5734,TODMORDEN
5256,TOLDEROL
5042,TONSLEY
5607,TOOLIGIE
5255,TOOPERANG
5253,TOORA
5065,TOORAK GARDENS
5607,TOOTENILLA
5015,TORRENS ISLAND
5062,TORRENS PARK
5203,TORRENS VALE
5031,TORRENSVILLE
5031,TORRENSVILLE PLAZA
5413,TOTHILL BELT
5413,TOTHILL CREEK
5250,TOTNESS
5353,TOWITTA
5073,TRANMERE
5073,TRANMERE NORTH
5068,TRINITY GARDENS
5158,TROTT PARK
5356,TRURO
5607,TULKA
5605,TUMBY BAY
5236,TUNGKILLO
5203,TUNKALILLA
5065,TUSMORE
5501,TWO WELLS
5671,TYRINGA
5422,UCOLTA
5607,ULEY
5114,ULEYBURY
5419,ULOOLOO
5633,ULYERRA
5732,UMBERATANA
0872,UMUWA
5451,UNDALYA
5032,UNDERDALE
5607,UNGARRA
5061,UNLEY
5061,UNLEY PARK
5717,UNO
5434,UPALINNA
5131,UPPER HERMITAGE
5156,UPPER STURT
5142,URAIDLA
5573,URANIA
5064,URRBRAE
5690,UWORRA
5081,VALE PARK
5093,VALLEY VIEW
5311,VEITCH
5607,VENUS BAY
5245,VERDUN
5603,VERRAN
5211,VICTOR HARBOR
5211,VICTOR HARBOR CENTRAL
5352,VINE VALE
5120,VIRGINIA
5091,VISTA
5223,VIVONNE BAY
5640,WADDIKEE
5440,WADNAMINGA
5330,WAIKERIE
5211,WAITPINGA
5238,WALKER FLAT
5081,WALKERVILLE
5098,WALKLEY HEIGHTS
5254,WALL FLAT
5661,WALLALA
5556,WALLAROO
5554,WALLAROO MINES
5556,WALLAROO PLAIN
5713,WALLERBERDINA
5431,WALLOWAY
5264,WALTOWA
5700,WAMI KATA
5310,WANBI
5690,WANDANA
5523,WANDEARAH EAST
5523,WANDEARAH WEST
5291,WANDILO
5607,WANGARY
5275,WANGOLINA
5607,WANILLA
5332,WAPPILKA
5556,WARBURTO
5118,WARD BELT
5522,WARD HILL
5540,WARNERTOWN
5417,WARNES
5577,WAROOKA
5422,WAROONEE
5046,WARRADALE
5046,WARRADALE NORTH
5650,WARRAMBOO
5730,WARRAWEENA
5715,WARTAKA
5454,WASHPOOL
5400,WASLEYS
0872,WATARRU
5461,WATCHMAN
5066,WATERFALL GULLY
5413,WATERLOO
5110,WATERLOO CORNER
5452,WATERVALE
0872,WATINUMA
5690,WATRABA
5203,WATTLE FLAT
5066,WATTLE PARK
5280,WATTLE RANGE
5279,WATTLE RANGE EAST
5440,WAUKARINGA
5573,WAURALTEE
5034,WAYVILLE
5501,WEBB BEACH
5606,WEDGE ISLAND
5440,WEEKEROO
5495,WEEROONA ISLAND
5573,WEETULTA
5724,WELBOURN HILL
5007,WELLAND
5259,WELLINGTON
5259,WELLINGTON EAST
5278,WEPAR
5482,WEPOWIE
5732,WERTALOONA
5024,WEST BEACH
5491,WEST BUNDALEER
5008,WEST CROYDON
5007,WEST HINDMARSH
5021,WEST LAKES
5020,WEST LAKES SHORE
5275,WEST RANGE
5033,WEST RICHMOND
5680,WESTALL
5041,WESTBOURNE PARK
5268,WESTERN FLAT
5223,WESTERN RIVER
5320,WESTONS FLAT
5603,WHARMINDA
5254,WHITE HILL
5575,WHITE HUT
5253,WHITE SANDS
5690,WHITE WELL CORNER
5607,WHITES FLAT
5607,WHITES RIVER
5172,WHITES VALLEY
5461,WHITWARTA
5600,WHYALLA
5601,WHYALLA BARSON
5609,WHYALLA JENKINS
5608,WHYALLA NORRIE
5608,WHYALLA NORRIE EAST
5608,WHYALLA NORRIE NORTH
5600,WHYALLA PLAYFORD
5608,WHYALLA STUART
5420,WHYTE YARCOWIE
5440,WIAWERA
5330,WIGLEY FLAT
5641,WILCHERRY
5432,WILCOWIE
5271,WILD DOG VALLEY
5501,WILD HORSE PLAINS
5719,WILGENA
5713,WILKATANA STATION
5301,WILKAWATT
5419,WILLALO
5267,WILLALOOKA
5554,WILLAMULKA
5118,WILLASTON
5723,WILLIAM CREEK
5351,WILLIAMSTOWN
5432,WILLIPPA
5433,WILLOCHRA
5222,WILLOUGHBY
5253,WILLOW BANKS
5211,WILLOW CREEK
5434,WILLOW SPRINGS
5431,WILLOWIE
5222,WILLSON RIVER
5172,WILLUNGA
5172,WILLUNGA HILL
5172,WILLUNGA SOUTH
5255,WILLYAROO
5485,WILMINGTON
5501,WINDSOR
5087,WINDSOR GARDENS
5013,WINGFIELD
5343,WINKIE
5440,WINNININNIE
5700,WINNINOWIE
5713,WINTABATINYANA
5723,WINTINNA
5570,WINULTA
5481,WIRRABARA
5719,WIRRAMINNA
5730,WIRREALPA
5267,WIRREGA
5204,WIRRINA COVE
5661,WIRRULLA
5223,WISANGER
5251,WISTOW
5731,WITCHELINA
5432,WITCHITIE
5671,WITERA
5734,WITJIRA
5520,WOKURNA
5269,WOLSELEY
5320,WOMBATS REST
5440,WOMPINIE
5238,WONGULLA
5481,WONGYARRA
5419,WONNA
5340,WONUARRA
5255,WOODCHESTER
5162,WOODCROFT
5072,WOODFORDE
5254,WOODLANE
5311,WOODLEIGH
5253,WOODS POINT
5244,WOODSIDE
5011,WOODVILLE
5012,WOODVILLE GARDENS
5012,WOODVILLE NORTH
5011,WOODVILLE PARK
5011,WOODVILLE SOUTH
5011,WOODVILLE WEST
5575,WOOL BAY
5330,WOOLPUNDA
5412,WOOLSHED FLAT
5400,WOOLSHEDS
5732,WOOLTANA
5272,WOOLUMBOOL
5701,WOOLUNDUNGA
5720,WOOMERA
5381,WORLDS END
5291,WORROLONG
5434,WORUMBA
5271,WRATTONBULLY
5652,WUDINNA
5311,WUNKAR
5291,WYE
5306,WYNARKA
5127,WYNN VALE
5275,WYOMI
5470,YACKA
5713,YADLAMALKA
5291,YAHL
5641,YALANDA
5690,YALATA
5607,YALLUNDA FLAT
5431,YALPARA
5715,YALYMBOO
5340,YAMBA
5680,YANERBIE
5653,YANINEE
5203,YANKALILLA
5732,YANKANINNA
5661,YANTANABIE
5432,YANYARRIE
5717,YARDEA
5433,YARRAH
5440,YARRAMBA
5126,YATALA VALE
5422,YATINA
5114,YATTALUNGA
5632,YEELANNA
5690,YELLABINNA
5558,YELTA
5641,YELTANA
5332,YINKANIE
5493,YONGALA
5573,YORKE VALLEY
5576,YORKETOWN
5238,YOUNGHUSBAND
5238,YOUNGHUSBAND HOLDINGS
5715,YUDNAPINNA
5261,YUMALI
5690,YUMBARRA
5172,YUNDI
5440,YUNTA
0872,YUNYARINYI
5254,ZADOWS LANDING
